order_id,customer_id,product_id,store_id,order_date,quantity,unit_price
ORD0011995,CUST00707,PROD00104,STORE020,2025-05-22,4,14252.16
ORD0003563,CUST00513,PROD00292,STORE002,2026-01-20,5,18025.06
ORD0008518,CUST01423,PROD00291,STORE015,2025-03-19,4,12349.21
ORD0010259,CUST01350,PROD00299,STORE001,2026-01-09,4,15002.61
ORD0008680,CUST00643,PROD00171,STORE008,2025-04-23,6,17171.76
ORD0004328,CUST00361,PROD00210,STORE012,2026-02-13,1,21332.69
ORD0008537,CUST01489,PROD00141,STORE019,2025-11-15,4,20439.27
ORD0000001,CUST01301,PROD00046,STORE017,2025-01-02,6,18773.73
ORD0000237,CUST01293,PROD00091,STORE011,2025-05-26,5,12159.5
ORD0004974,CUST00437,PROD00105,STORE010,2025-01-23,3,3373.28
ORD0011301,CUST01026,PROD00236,STORE010,2026-04-10,2,11041.89
ORD0010607,CUST01056,PROD00270,STORE011,2025-05-14,6,6758.05
ORD0006572,CUST00752,PROD00212,STORE007,2025-08-13,4,20308.28
ORD0007176,CUST01234,PROD00288,STORE014,2026-13-40,3,15834.39
ORD0000876,CUST00832,PROD00278,STORE004,2025-10-15,3,4096.35
ORD0004314,CUST00685,PROD00049,STORE006,2026-01-08,1,18811.46
ORD0011828,CUST00064,PROD00249,STORE007,2026-03-07,4,4191.46
ORD0008620,CUST00295,PROD00133,STORE009,2025-08-12,3,8994.66
ORD0005942,CUST01201,PROD00175,STORE004,2026-01-28,3,21695.96
ORD0001675,CUST01306,PROD00107,STORE021,2026-04-14,6,14355.9
ORD0003325,CUST00974,PROD00145,STORE001,2025-01-12,3,21822.17
ORD0001564,CUST00197,PROD00276,STORE008,2025-12-17,2,19232.44
ORD0011874,CUST01332,PROD00034,STORE010,2025-05-01,1,9178.53
ORD0000016,,PROD00275,STORE007,2025-11-11,6,2891.34
ORD0011981,CUST01245,PROD00185,STORE020,2025-12-03,4,5760.48
ORD0010335,CUST01003,PROD00119,STORE001,2025-06-21,5,15908.97
ORD0006573,CUST00166,PROD00077,STORE010,2025-04-16,1,5209.1
ORD0004825,CUST00921,PROD00104,STORE021,2025-07-05,3,24049.61
ORD0000671,CUST00415,PROD00076,STORE010,2025-07-20,2,18704.06
ORD0006355,CUST00645,PROD00134,STORE002,2025-02-13,6,9134.84
ORD0000986,CUST00799,PROD00081,STORE012,2026-03-20,3,18977.8
ORD0010786,CUST00493,PROD00234,STORE011,2026-02-01,6,6157.48
ORD0011564,CUST00970,PROD00296,STORE015,2025-02-08,3,16471.17
ORD0001612,CUST01141,PROD00144,STORE011,2026-02-22,2,5346.51
ORD0008279,CUST00712,PROD00012,STORE022,2026-03-07,6,6638.67
ORD0000589,CUST00049,PROD00213,STORE018,2025-10-29,1,1147.23
ORD0012068,CUST00629,PROD00083,STORE014,2025-08-19,6,10465.43
ORD0011717,CUST01324,PROD00288,STORE007,2026-03-02,5,9556.19
ORD0011885,CUST00034,PROD00230,STORE023,2026-04-05,5,500.68
ORD0003954,CUST01155,PROD00209,STORE015,2025-11-03,3,11206.2
ORD0009497,CUST00302,PROD00172,STORE024,2026-03-05,5,19490.23
ORD0010672,CUST00606,PROD00099,STORE014,2025-04-09,2,20165.38
ORD0001940,CUST00022,PROD00128,STORE018,2025-08-31,2,21342.86
ORD0010151,,PROD00287,STORE002,2026-01-08,2,6005.39
ORD0001331,CUST00396,PROD00149,STORE009,2025-08-02,1,19724.29
ORD0003303,CUST01060,PROD00148,STORE019,2025-07-28,2,19004.71
ORD0000291,CUST01038,PROD00297,STORE024,2026-01-23,5,3174.34
ORD0004670,CUST00694,PROD00022,STORE008,2025-03-05,1,23430.98
ORD0005702,CUST00875,PROD00041,STORE002,2026-02-01,4,18318.19
ORD0000665,CUST00894,PROD00286,STORE023,2025-02-14,4,1813.42
ORD0003727,CUST01263,PROD00241,STORE004,2026-03-16,3,17346.36
ORD0001736,CUST00471,PROD00012,STORE008,2025-08-28,2,abc
ORD0000744,CUST01482,PROD00092,STORE005,2025-05-06,5,23313.93
ORD0003801,CUST01348,PROD00074,STORE010,2025-10-14,6,$12232.12
ORD0009775,CUST00816,,STORE004,2026-01-30,4,18018.41
ORD0011923,CUST00088,PROD00069,STORE015,2025-08-17,2,15319.16
ORD0005171,CUST00146,PROD00187,STORE022,2025-08-26,3,2895.01
ORD0005338,CUST00887,PROD00240,STORE024,2025-03-11,5,10374.15
ORD0011372,CUST01086,PROD00130,STORE024,2026-01-26,1,4356.16
ORD0008723,CUST01218,PROD00017,STORE015,2026-01-06,1,19722.91
ORD0005921,CUST00947,PROD00170,STORE023,2025-10-28,6,17344.82
ORD0003831,CUST00152,PROD00227,STORE004,2025-08-05,5,17631.58
ORD0000792,CUST00117,PROD00224,STORE013,2025-08-31,4,3978.04
ORD0012106,CUST01444,PROD00200,STORE012,2025-10-13,6,16297.14
ORD0001555,CUST01075,PROD00057,STORE003,2025-07-04,4,24352.36
ORD0011675,CUST01439,PROD00231,STORE003,2025-06-24,two,23808.7
ORD0003606,CUST00051,PROD00105,STORE019,2025-05-13,1,15280.05
ORD0008396,CUST00573,PROD00078,STORE004,2025-06-03,1,384.19
ORD0001734,CUST01278,PROD00120,STORE001,2025-06-19,2,553.61
ORD0006108,CUST01212,PROD00281,STORE001,2026-03-23,3,17581.67
ORD0009085,CUST00058,PROD00294,STORE010,2025-01-28,4,13182.78
ORD0011178,CUST00860,PROD00201,STORE017,2025-07-24,2,11827.15
ORD0005997,CUST01140,PROD00252,STORE022,2026-04-05,1,21760.22
ORD0009173,CUST00655,PROD00009,STORE004,2025-10-05,6,5071.29
ORD0007136,CUST00526,PROD00165,STORE015,2025-02-12,4,24084.42
ORD0006826,CUST00777,PROD00096,STORE012,2025-08-14,6,8780.38
ORD0008413,CUST00474,PROD00166,STORE022,2026-04-04,5,5511.42
ORD0009398,CUST00053,PROD00277,STORE013,2025-09-13,3,5496.23
ORD0004480,CUST01473,PROD00277,STORE013,2025-04-08,4,345.77
ORD0003947,CUST01131,PROD00276,STORE006,2025-02-12,4,1153.36
ORD0009333,CUST01403,PROD00122,STORE001,2025-10-09,3,18824.19
ORD0002043,CUST00006,PROD00012,STORE019,2026-01-21,1,9704.4
ORD0004219,CUST00446,PROD00281,STORE019,2026-03-31,1,15516.76
ORD0005683,,PROD00076,STORE025,2025-01-31,6,19874.84
ORD0009610,CUST01277,PROD00011,STORE007,2026-02-24,3,20516.94
ORD0009731,CUST00264,PROD00090,STORE011,2026-01-03,5,6325.12
ORD0010626,CUST01137,PROD00051,STORE012,2025-10-06,1,7543.83
ORD0009508,CUST01044,PROD00061,STORE012,2025-05-16,1,17164.47
ORD0005666,CUST01048,PROD00194,STORE019,2025-05-09,4,23970.8
ORD0010881,CUST00251,PROD00192,STORE007,2026-03-30,5,20842.27
ORD0004805,,PROD00127,STORE023,2025-10-29,6,1979.86
ORD0004746,,PROD00019,STORE012,2025-08-11,4,2818.17
ORD0002939,CUST00404,PROD00209,STORE021,2026-03-11,2,16821.92
ORD0005821,CUST00092,PROD00105,STORE014,2025-12-22,5,682.85
ORD0002620,CUST01075,PROD00040,STORE018,2025-01-21,5,15664.23
ORD0006098,CUST01169,PROD00020,STORE021,2026-02-09,4,7857.7
ORD0002246,CUST01475,PROD00072,STORE004,2025-06-03,5,16050.2
ORD0008965,CUST00750,PROD00234,STORE003,2025-06-12,2,20817.8
ORD0004177,CUST00922,PROD00252,STORE006,2025-02-06,5,19208.62
ORD0001176,CUST00294,PROD00004,STORE021,2025-01-31,3,15658.09
ORD0012268,CUST00396,PROD00086,STORE001,2025-05-26,4,15020.53
ORD0007035,CUST00515,PROD00113,STORE014,2025-05-05,4,23297.51
ORD0005648,CUST00286,PROD00215,STORE021,2025-01-25,5,14400.11
ORD0004345,CUST00445,PROD00133,STORE005,2025-07-01,2,13389.84
ORD0011154,CUST01207,PROD00214,STORE001,2025-09-24,4,23053.97
ORD0004547,CUST00442,PROD00106,STORE007,2026-01-05,1,22671.81
ORD0010078,CUST00394,PROD00165,STORE018,2025-03-31,6,1504.27
ORD0004080,CUST01175,PROD00230,STORE013,2025-12-13,5,3013.03
ORD0004386,CUST01376,PROD00193,STORE008,,6,18611.19
ORD0010989,CUST00025,PROD00288,STORE002,2025-08-08,4,19101.27
ORD0004570,CUST01249,PROD00055,STORE011,2025-01-01,3,13213.39
ORD0009854,CUST00601,PROD00160,STORE005,2025-09-10,5,4508.86
ORD0000145,CUST00308,PROD00004,STORE011,2025-04-12,6,14815.3
ORD0006285,CUST00252,PROD00077,STORE022,2025-10-26,1,11589.7
ORD0009248,CUST01232,PROD00006,STORE014,2025-12-06,2,4832.32
ORD0011337,CUST00639,PROD00196,STORE010,2025-09-10,5,19742.46
ORD0003081,CUST00524,PROD00026,STORE024,2025-09-10,4,13637.34
ORD0011678,CUST00859,PROD00137,STORE002,2025-05-19,5,23921.38
ORD0007985,CUST00816,PROD00277,STORE005,2025-10-31,5,23672.81
ORD0010441,CUST00950,PROD00197,STORE012,2025-06-01,5,22700.39
ORD0005410,CUST00352,PROD00134,STORE011,2025-02-09,6,5034.76
ORD0010419,CUST00133,PROD00056,STORE025,2025-07-24,3,23346.63
ORD0004545,CUST00436,PROD00258,STORE014,2025-10-12,5,4251.07
ORD0012051,CUST01065,PROD00213,STORE024,2025-09-14,1,20640.65
ORD0005027,CUST00542,PROD00183,STORE023,2025-02-19,4,20417.43
ORD0000455,CUST00652,PROD00023,STORE019,2025-06-24,1,23722.45
ORD0011471,CUST01459,PROD00138,STORE002,2026-01-01,2,10927.43
ORD0009725,CUST00187,PROD00292,STORE009,2025-07-26,1,9424.27
ORD0008455,CUST01294,PROD00075,STORE016,2026-13-40,1,14224.67
ORD0007532,CUST00363,PROD00154,STORE001,2026-01-04,5,13011.38
ORD0008444,CUST00876,PROD00219,STORE002,2025-12-11,4,14453.14
ORD0011560,CUST00037,PROD00186,STORE002,2025-11-03,1,24716.74
ORD0000334,CUST01087,PROD00269,STORE002,2025-04-28,5,9162.01
ORD0001155,CUST01054,PROD00270,STORE018,2026-04-01,3,10144.51
ORD0007877,CUST01287,PROD00059,STORE022,2025-06-21,6,19236.15
ORD0006840,CUST00457,PROD00200,STORE011,2025-07-06,4,17245.13
ORD0012149,CUST00191,PROD00186,STORE012,2025-12-20,3,9735.51
ORD0004012,CUST00435,PROD00171,STORE014,2025-09-07,1,12568.1
ORD0009260,CUST00816,PROD00218,STORE015,2026-03-20,1,1716.15
ORD0004201,CUST00182,PROD00070,STORE021,2025-06-16,2,22620.3
ORD0012375,CUST01171,PROD00138,STORE021,2026-04-02,3,18279.24
ORD0005357,CUST00786,PROD00274,STORE001,2025-11-02,1,22162.0
ORD0012181,CUST00303,,STORE009,2025-08-31,1,2420.17
ORD0004254,CUST00077,PROD00063,STORE009,2025-01-03,3,12907.63
ORD0004510,CUST00139,PROD00239,STORE017,2025-04-06,6,13993.9
ORD0011409,CUST00280,PROD00150,STORE018,2026-04-12,3,20371.2
ORD0007527,CUST00667,PROD00006,STORE021,2026-03-24,3,23851.36
ORD0009993,CUST01358,PROD00041,STORE018,2025-05-25,6,20030.74
ORD0010238,CUST01203,PROD00212,STORE015,2025-05-09,6,14912.81
ORD0008536,CUST00461,PROD00074,STORE009,2026-03-20,6,1650.13
ORD0011023,CUST00615,PROD00223,STORE006,2025-01-06,6,21967.02
ORD0006889,CUST01006,PROD00081,STORE002,2025-07-06,6,18613.34
ORD0000480,CUST00964,PROD00056,STORE018,2026-04-09,6,11390.15
ORD0010065,CUST00752,PROD00280,STORE021,2025-02-17,1,1592.44
ORD0008977,CUST01371,PROD00265,STORE024,2026-02-24,2,18833.2
ORD0011601,CUST01032,PROD00234,STORE025,2025-09-24,3,1640.26
ORD0008160,CUST00531,PROD00188,STORE019,2025-10-26,6,19474.82
ORD0002829,CUST00066,PROD00001,STORE009,2026-01-20,1,1119.49
ORD0002545,CUST00876,PROD00018,STORE019,2025-06-11,6,15562.49
ORD0004879,CUST00009,PROD00251,STORE003,2025-06-01,4,6266.08
ORD0006111,CUST01179,PROD00193,STORE004,2025-10-17,6,11022.62
ORD0005173,CUST01123,PROD00119,STORE019,2025-07-25,1,22314.79
ORD0003494,CUST00722,PROD00188,STORE015,2025-05-11,5,8518.65
ORD0009860,CUST01248,PROD00281,STORE015,2025-04-03,1,17272.88
ORD0012315,CUST01416,PROD00263,STORE019,2025-04-23,2,6247.86
ORD0004733,CUST01064,PROD00033,STORE004,2025-04-04,6,24660.87
ORD0011107,CUST00692,PROD00140,STORE024,2025-07-17,1,4946.99
ORD0004063,CUST00928,PROD00078,STORE021,2025-12-09,3,10395.25
ORD0001443,CUST00945,PROD00185,STORE011,2025-03-02,5,7961.71
ORD0000746,CUST01026,PROD00259,STORE002,2025-01-25,4,3503.49
ORD0005333,CUST01457,PROD00231,STORE013,2025-12-02,2,9119.51
ORD0008911,CUST00541,PROD00058,STORE014,2025-10-31,1,16903.2
ORD0004375,CUST00506,PROD00073,STORE018,2025-11-12,5,9055.62
ORD0007518,CUST00851,PROD00008,STORE025,2026-13-40,4,11205.07
ORD0001667,CUST00307,PROD00158,STORE003,2026-01-20,2,14353.6
ORD0003586,CUST01431,PROD00196,STORE001,2025-07-20,3,2466.58
ORD0006358,CUST01323,PROD00256,STORE011,2025-12-14,5,18447.61
ORD0011293,CUST00162,,STORE016,2025-05-05,6,6538.03
ORD0000438,CUST00239,PROD00149,STORE001,2026-04-14,2,16540.92
ORD0008062,CUST00138,PROD00271,STORE013,2025-12-07,4,24786.33
ORD0010190,CUST00292,PROD00062,STORE023,2025-11-29,6,16125.78
ORD0004365,CUST00743,PROD00105,STORE009,2025-09-27,6,24044.6
ORD0010171,CUST00037,PROD00250,STORE014,2025-09-01,2,24580.61
ORD0001415,CUST00093,PROD00016,STORE017,2026-03-21,6,14982.13
ORD0000641,CUST00381,PROD00037,STORE003,2025-03-02,3,11397.09
ORD0002234,CUST00762,PROD00143,STORE006,2025-07-16,1,22674.4
ORD0005872,CUST01147,PROD00135,STORE019,2025-11-03,6,18150.86
ORD0002768,CUST01297,PROD00085,STORE013,2026-01-20,6,7518.96
ORD0000773,CUST01123,PROD00290,STORE017,2025-03-20,1,24966.32
ORD0005835,CUST00245,PROD00016,STORE015,2025-06-28,1,24823.65
ORD0001100,CUST00748,PROD00002,STORE013,2025-12-04,5,3719.19
ORD0010581,CUST01491,PROD00154,STORE005,2025-09-21,3,5536.79
ORD0011778,CUST01339,PROD00191,STORE011,2025-06-21,1,3191.48
ORD0003064,CUST01077,PROD00220,STORE002,2025-07-04,1,21844.98
ORD0008166,CUST00232,PROD00288,STORE017,2025-12-06,1,15802.54
ORD0001755,CUST01460,PROD00131,STORE017,2025-05-07,6,18526.52
ORD0001236,CUST00440,PROD00292,STORE020,2025-12-22,3,-5
ORD0006905,CUST01064,PROD00124,STORE021,2025-07-05,1,6809.55
ORD0001128,CUST00550,PROD00129,STORE006,2025-10-31,5,9920.36
ORD0002955,CUST01044,PROD00296,STORE021,2025-05-27,6,18422.15
ORD0010219,CUST01316,PROD00241,STORE020,2025-09-05,1,24634.64
ORD0001474,CUST01477,PROD00264,STORE005,2025-06-09,4,5174.29
ORD0001430,CUST01212,PROD00138,STORE025,2025-09-25,5,11815.43
ORD0001487,CUST00327,PROD00106,STORE019,2025-01-05,2,18270.29
ORD0000836,CUST01311,PROD00157,STORE025,2025-09-12,5,16633.36
ORD0003851,CUST00655,PROD00237,STORE020,2026-01-03,2,3093.29
ORD0009547,CUST00871,PROD00053,STORE009,2026-02-08,1,10889.41
ORD0008086,CUST01128,PROD00159,STORE016,2025-08-17,5,3658.93
ORD0007048,CUST00332,PROD00150,STORE001,2025-09-18,2,20875.77
ORD0000779,CUST00432,PROD00001,STORE003,2025-05-16,2,21492.19
ORD0000304,CUST01370,PROD00093,STORE012,2025-01-16,1,19695.94
ORD0010424,CUST00583,PROD00242,STORE008,2026-04-17,1,11393.98
ORD0001661,CUST00701,PROD00169,STORE014,2025-12-10,3,570.14
ORD0008267,CUST00418,PROD00226,STORE006,2025-08-20,3,11009.17
ORD0002359,CUST01231,PROD00213,STORE018,2026-01-30,2,16334.36
ORD0001231,CUST01144,PROD00203,STORE021,2025-06-22,5,3644.19
ORD0001177,CUST00773,PROD00005,STORE003,2025-05-15,5,$6232.0
ORD0012070,CUST00414,PROD00175,STORE022,2025-11-11,2,12222.07
ORD0001071,CUST00287,PROD00207,STORE025,2025-11-02,4,16834.13
ORD0011144,CUST00517,PROD00175,STORE009,2025-08-21,3,6155.54
ORD0009847,CUST00745,PROD00023,STORE019,2025-10-25,5,1477.12
ORD0010918,CUST01213,PROD00127,STORE019,2026-02-22,2,16710.34
ORD0003632,CUST01115,PROD00204,STORE001,,6,4633.59
ORD0000697,CUST00286,PROD00152,STORE007,2025-12-31,6,17196.59
ORD0008465,CUST01259,PROD00236,STORE010,2025-05-03,5,6262.53
ORD0011037,CUST00543,PROD00221,STORE016,2025-08-23,2,5798.73
ORD0010187,CUST01077,PROD00276,STORE020,2026-04-22,6,22308.82
ORD0006167,CUST01420,PROD00188,STORE007,2025-05-22,1,2892.16
ORD0009332,CUST00880,PROD00060,STORE012,2026-03-23,2,23152.37
ORD0009347,CUST01329,PROD00240,STORE016,2025-04-30,6,947.91
ORD0008487,CUST00179,PROD00014,STORE014,2026-02-28,3,19446.91
ORD0006342,CUST00760,PROD00265,STORE005,2026-02-17,1,11998.93
ORD0005544,CUST00796,PROD00003,STORE014,2025-01-07,2,4468.35
ORD0005636,CUST01362,PROD00287,STORE018,2025-01-18,5,3499.13
ORD0011397,CUST01183,PROD00198,STORE002,2025-08-27,5,14414.86
ORD0001017,CUST01425,PROD00151,STORE005,2026-01-18,5,13472.21
ORD0011891,CUST00854,PROD00089,STORE005,2025-06-20,3,8507.66
ORD0000409,CUST00411,PROD00117,STORE012,2025-06-23,6,15880.23
ORD0007300,CUST00342,PROD00290,STORE021,2025-05-14,1,21576.01
ORD0009331,CUST00975,PROD00085,STORE010,2025-03-08,5,6370.5
ORD0005373,CUST00472,PROD00157,STORE015,2025-08-14,5,21868.29
ORD0010139,CUST01299,PROD00246,STORE011,2025-09-21,3,673.18
ORD0006901,CUST00985,PROD00143,STORE007,2025-10-29,2,15184.55
ORD0005485,CUST01426,PROD00129,STORE007,2026-01-05,3,19322.22
ORD0011524,CUST00716,PROD00259,STORE006,2025-09-12,6,10792.5
ORD0005348,CUST00514,PROD00224,STORE015,2026-01-11,5,12379.62
ORD0009442,CUST01428,PROD00260,STORE008,2025-04-01,3,21275.81
ORD0002660,CUST00280,PROD00290,STORE003,2026-04-17,3,14046.38
ORD0012361,CUST00913,PROD00091,STORE017,2026-02-01,1,23635.74
ORD0008543,CUST00252,PROD00092,STORE003,2025-04-10,5,14829.69
ORD0004339,CUST00781,PROD00117,STORE011,2025-06-25,1,10902.11
ORD0010842,CUST00574,PROD00257,STORE023,2025-03-25,5,9097.2
ORD0002012,CUST00270,PROD00095,STORE012,2025-07-23,2,2457.15
ORD0012195,CUST01268,PROD00042,STORE010,2025-04-09,3,3438.8
ORD0008296,CUST01216,PROD00080,STORE015,2025-08-13,3,4401.3
ORD0011921,CUST00151,PROD00141,STORE025,2025-05-21,5,693.59
ORD0002674,CUST01152,PROD00105,STORE023,2025-05-28,4,20299.9
ORD0010764,CUST01433,PROD00043,STORE022,2025-07-24,3,23513.28
ORD0005559,CUST00806,PROD00118,STORE013,2025-11-12,6,18043.04
ORD0006245,CUST00865,PROD00133,STORE001,2025-02-02,1,1731.74
ORD0003295,CUST00838,PROD00210,STORE023,2025-04-28,5,19806.05
ORD0002357,CUST00064,PROD00263,STORE021,2025-11-24,5,931.42
ORD0003694,CUST00559,PROD00230,STORE010,2025-10-03,-1,4074.18
ORD0004958,CUST00630,PROD00227,STORE024,2025-06-13,6,21312.49
ORD0012009,CUST00199,PROD00058,STORE001,2026-03-30,5,17935.99
ORD0002273,CUST00137,PROD00245,STORE010,2026-01-03,6,1127.55
ORD0007591,CUST00199,PROD00208,STORE001,2025-01-13,5,17181.19
ORD0008689,CUST00409,PROD00040,STORE022,2025-02-28,2,8735.87
ORD0001174,CUST01077,PROD00112,STORE006,2026-02-22,6,13652.61
ORD0005729,CUST00514,PROD00204,STORE005,2025-09-16,2,14094.67
ORD0011027,CUST00328,PROD00092,STORE017,2025-08-08,3,8249.43
ORD0001000,CUST00494,PROD00047,STORE021,2025-04-21,6,5070.06
ORD0004486,CUST00661,PROD00076,STORE009,2025-06-24,2,24031.45
ORD0010251,CUST01423,PROD00161,STORE004,2025-06-13,4,19443.58
ORD0002361,CUST01353,PROD00010,STORE015,2025-12-04,2,12981.05
ORD0005030,CUST00943,PROD00139,STORE007,2025-07-01,6,21095.47
ORD0012037,CUST00794,PROD00089,STORE021,2025-11-25,5,24539.12
ORD0008447,CUST00709,PROD00108,STORE005,2025-05-11,4,19116.61
