order_id,customer_id,product_id,store_id,order_date,quantity,unit_price
ORD0016812,CUST00819,PROD00026,STORE009,2026-04-25,6,3499.59
ORD0017206,CUST01116,PROD00159,STORE010,2026-04-25,6,20327.36
ORD0017151,CUST00419,PROD00051,STORE012,2026-04-25,5,951.43
ORD0016846,CUST00423,PROD00218,STORE009,2026-04-25,3,21131.08
ORD0017301,CUST00527,PROD00088,STORE002,2026-04-25,6,11429.77
ORD0016610,CUST00989,PROD00286,STORE002,2026-04-25,1,8031.77
ORD0017100,CUST01071,PROD00235,STORE025,2026-04-25,4,22702.5
ORD0016983,CUST00462,PROD00076,STORE007,2026-04-25,1,6641.42
ORD0017240,CUST00936,PROD00267,STORE022,2026-04-25,2,10174.06
ORD0016545,CUST00557,PROD00127,STORE004,2026-04-25,5,12727.11
ORD0017347,CUST00464,PROD00251,STORE005,2026-04-25,3,1140.75
ORD0018130,CUST00919,PROD00097,STORE009,2026-04-25,4,5689.63
ORD0017874,CUST00780,PROD00286,STORE024,2026-04-25,5,5387.73
ORD0018454,CUST01015,PROD00268,STORE002,2026-04-25,6,17342.86
ORD0018061,CUST00182,PROD00171,STORE003,2026-04-25,5,15625.12
ORD0017287,CUST00731,PROD00132,STORE005,2026-04-25,1,2205.0
ORD0017882,CUST00929,PROD00109,STORE001,2026-04-25,2,15037.13
ORD0018139,CUST00107,PROD00196,STORE023,2026-04-25,4,9592.29
ORD0017509,CUST00600,PROD00230,STORE004,2026-04-25,4,19339.08
ORD0018000,CUST01277,PROD00071,STORE015,2026-04-25,1,21012.53
ORD0017592,CUST00398,PROD00214,STORE010,2026-04-25,6,2107.99
ORD0017969,CUST00619,PROD00274,STORE021,2026-04-25,5,13286.01
ORD0017373,CUST00048,PROD00244,STORE020,2026-04-25,6,2827.62
ORD0017270,CUST01312,PROD00067,STORE005,2026-04-25,5,14804.52
ORD0016602,CUST01007,PROD00205,STORE020,2026-04-21,2,2803.86
ORD0018202,CUST00373,PROD00065,STORE017,2026-04-25,5,7404.31
ORD0018242,CUST00583,PROD00285,STORE014,2026-04-25,4,16724.53
ORD0017411,CUST00729,PROD00015,STORE005,2026-04-17,5,710.16
ORD0017927,CUST00241,PROD00121,STORE008,2026-04-17,4,2895.67
ORD0016529,CUST00419,PROD00251,STORE008,2026-04-25,5,unknown
ORD0016902,CUST00966,PROD00193,STORE017,2026-04-25,2,13720.7
ORD0017605,CUST01312,PROD00053,STORE025,2026-04-25,4,3395.47
ORD0018083,CUST00434,PROD00121,STORE012,2026-04-25,5,13019.92
ORD0018120,CUST00676,PROD00073,STORE016,2026-04-16,5,4445.4
ORD0017571,CUST00716,PROD00014,STORE022,2026-04-16,2,9352.85
ORD0018247,CUST00602,PROD00058,STORE003,2026-04-25,4,1907.53
ORD0017931,CUST01192,PROD00114,STORE006,2026-04-25,4,24663.65
ORD0018334,CUST00560,PROD00216,STORE023,2026-04-25,3,10606.08
ORD0017546,CUST00427,PROD00007,STORE009,2026-04-25,3,12586.5
ORD0017193,CUST01306,PROD00258,STORE015,2026-04-25,3,9653.25
ORD0017970,CUST00211,PROD00149,STORE007,2026-04-16,5,8706.23
ORD0017542,CUST01064,PROD00030,STORE021,2026-04-16,1,14988.28
ORD0017776,CUST01182,PROD00266,STORE003,2026-04-25,5,16246.2
ORD0017758,CUST01027,PROD00206,STORE021,2026-04-21,6,8658.17
ORD0018281,CUST01099,,STORE016,2026-04-25,2,2853.13
ORD0017083,CUST01110,PROD00191,STORE003,2026-04-20,6,24774.3
ORD0017607,CUST00849,PROD00115,STORE020,2026-04-25,2,7204.88
ORD0017983,CUST01307,PROD00080,STORE004,2026-04-25,3,22219.22
ORD0016958,CUST00333,PROD00270,STORE011,2026-04-25,2,5493.57
ORD0018401,CUST00761,PROD00014,STORE008,2026-04-25,6,21323.81
ORD0018482,CUST00302,PROD00081,STORE001,2026-04-25,4,8719.71
ORD0017303,CUST00541,PROD00241,STORE016,2026-04-25,2,15975.38
ORD0018153,CUST00325,PROD00068,STORE001,2026-04-25,4,4521.93
ORD0016901,CUST01154,PROD00210,STORE020,2026-04-22,1,5629.24
ORD0017753,CUST00439,PROD00094,STORE005,2026-04-25,4,9021.68
ORD0017645,CUST00807,PROD00232,STORE008,2026-04-25,4,6246.77
ORD0017942,CUST00307,PROD00158,STORE025,2026-04-25,4,22809.55
ORD0017900,CUST00588,PROD00190,STORE005,2026-04-25,5,17478.24
ORD0018161,CUST01099,PROD00215,STORE006,2026-04-25,1,4183.55
ORD0018445,CUST00348,PROD00170,STORE018,2026-04-15,1,21385.89
ORD0018467,CUST00407,PROD00007,STORE011,2026-04-25,3,12895.07
ORD0017683,CUST01267,PROD00238,STORE013,2026-04-25,2,10747.25
ORD0016822,CUST00812,PROD00069,STORE006,2026-04-25,4,9670.86
ORD0018238,CUST00349,PROD00282,STORE022,2026-04-25,2,10070.51
ORD0018215,CUST00292,PROD00042,STORE003,2026-04-25,4,19508.27
ORD0017596,CUST01482,PROD00037,STORE008,2026-04-22,1,18069.56
ORD0017463,CUST00940,PROD00267,STORE024,2026-04-25,1,10908.07
ORD0016923,CUST01060,PROD00060,STORE018,2026-04-25,5,16379.82
ORD0017621,CUST00788,PROD00184,STORE001,2026-04-25,5,20588.16
ORD0018251,CUST01357,PROD00104,STORE007,2026-04-25,2,15802.21
ORD0016518,CUST00418,PROD00043,STORE018,2026-04-25,3,8629.18
ORD0017599,CUST00389,PROD00095,STORE006,2026-04-16,3,22260.6
ORD0016798,CUST00982,PROD00229,STORE024,2026-04-25,6,10753.28
ORD0016540,CUST00381,PROD00152,STORE002,2026-04-25,5,15281.07
ORD0016527,CUST00090,PROD00095,STORE020,2026-04-25,5,6529.41
ORD0017417,CUST00563,PROD00171,STORE001,2026-04-25,3,22296.1
ORD0016968,CUST01127,PROD00215,STORE014,2026-04-25,1,18091.64
ORD0017332,CUST01422,PROD00079,STORE019,2026-04-25,1,1128.19
ORD0017556,CUST01079,PROD00297,STORE015,2026-04-25,1,14156.44
ORD0017367,CUST00612,PROD00031,STORE014,2026-04-25,1,544.27
ORD0017450,CUST01464,PROD00023,STORE006,2026-04-25,3,10441.24
ORD0016988,CUST01145,PROD00114,STORE009,2026-04-25,5,7194.78
ORD0017199,CUST01065,PROD00256,STORE017,2026-04-25,4,7024.8
ORD0017158,CUST01057,PROD00226,STORE001,2026-04-25,3,6664.14
ORD0017091,CUST01319,PROD00109,STORE016,2026-04-19,1,11587.76
ORD0016896,CUST00896,PROD00037,STORE004,2026-04-25,6,18693.58
ORD0016996,CUST01395,PROD00075,STORE025,2026-04-25,4,11804.73
ORD0017126,CUST01392,PROD00293,STORE024,2026-04-25,5,6557.53
ORD0018340,CUST00127,PROD00150,STORE006,2026-04-25,6,6592.06
ORD0017242,CUST01420,PROD00061,STORE017,2026-04-25,2,16888.11
ORD0016603,CUST01297,PROD00008,STORE001,2026-04-25,2,22053.75
ORD0017154,CUST01070,PROD00198,STORE017,2026-04-25,2,316.33
ORD0017749,CUST01456,PROD00118,STORE022,2026-04-25,3,abc
ORD0017786,CUST01358,PROD00295,STORE006,2026-04-25,2,2018.48
ORD0017563,CUST00548,PROD00282,STORE017,2026-04-25,3,18807.66
ORD0018083,CUST00434,PROD00121,STORE012,2026-04-25,5,13019.92
ORD0018085,CUST00845,PROD00300,STORE004,2026-04-18,,16497.86
ORD0017067,CUST00141,PROD00162,STORE008,2026-04-25,5,18234.89
ORD0018291,CUST00896,PROD00080,STORE002,2026-04-25,4,2949.64
ORD0017833,CUST00937,PROD00020,STORE003,2026-04-25,,17954.63
ORD0017504,CUST01373,PROD00144,STORE006,2026-04-25,1,2407.38
ORD0016589,CUST00845,PROD00264,STORE003,2026-04-25,3,15026.21
ORD0018414,CUST01213,PROD00041,STORE008,2026-04-25,4,3777.21
ORD0016556,CUST00283,PROD00132,STORE012,2026-04-25,6,9649.68
ORD0016593,CUST00099,PROD00197,STORE010,2026-04-25,5,937.63
ORD0017024,CUST01039,PROD00266,STORE017,2026-04-25,3,24917.87
ORD0017719,CUST00294,PROD00276,STORE006,2026-04-25,5,6133.87
ORD0018219,CUST00405,PROD00131,STORE012,2026-04-25,two,23144.99
ORD0016956,CUST01018,PROD00202,STORE019,2026-04-25,5,4515.87
ORD0017818,CUST00967,PROD00236,STORE020,2026-04-25,6,18003.96
ORD0017250,CUST01093,PROD00013,STORE011,2026-04-25,3,9738.58
ORD0017200,CUST00773,PROD00135,STORE007,2026-04-25,3,5910.0
ORD0016800,CUST00766,PROD00087,STORE024,2026-04-25,1,21734.86
ORD0017273,CUST01497,PROD00210,STORE024,2026-04-25,2,1328.29
ORD0018005,CUST01457,PROD00152,STORE021,2026-04-25,1,7525.92
ORD0017857,CUST00567,PROD00127,STORE018,2026-04-25,3,5770.43
ORD0017913,CUST01333,PROD00015,STORE013,2026-04-25,2,20476.31
ORD0016932,CUST00156,PROD00275,STORE012,2026-04-25,3,3351.72
ORD0017991,CUST00283,PROD00016,STORE016,2026-04-25,5,24942.82
ORD0016750,CUST00133,PROD00263,STORE011,2026-04-25,1,19685.66
ORD0016607,CUST00622,PROD00084,STORE020,2026-04-25,1,23711.33
ORD0018444,CUST00269,PROD00221,STORE008,2026-04-25,1,975.53
ORD0016612,CUST00676,PROD00007,STORE008,2026-04-22,4,8405.08
ORD0017172,CUST00640,PROD00259,STORE013,2026-04-25,4,3827.07
ORD0018457,CUST00675,PROD00262,STORE023,2026-04-25,5,1768.97
ORD0018381,CUST00178,PROD00033,STORE008,2026-04-25,4,9930.15
ORD0016748,CUST00624,PROD00114,STORE009,2026-04-25,3,22918.75
ORD0017521,CUST00884,PROD00008,STORE018,2026-04-25,2,5224.21
ORD0016508,CUST01084,PROD00041,STORE003,2026-04-25,-1,10462.08
ORD0016936,CUST00567,PROD00154,STORE004,2026-04-25,1,17258.12
ORD0018155,CUST01183,PROD00011,STORE001,2026-04-25,5,1567.07
ORD0017085,CUST01014,PROD00097,STORE002,2026-04-25,3,7609.1
ORD0017846,CUST01123,PROD00227,STORE001,2026-04-25,2,21929.85
ORD0018142,CUST01293,PROD00278,STORE019,2026-04-25,3,12095.52
ORD0018383,CUST00572,PROD00054,STORE001,2026-04-25,5,16478.41
ORD0017738,CUST00126,PROD00137,STORE011,2026-04-25,5,17883.84
ORD0016727,CUST00705,PROD00150,STORE013,2026-04-25,6,17456.39
ORD0018097,CUST00574,PROD00218,STORE024,2026-04-15,3,20055.15
ORD0018189,CUST00953,PROD00009,STORE005,2026-04-25,2,12288.55
ORD0016880,CUST00258,PROD00171,STORE014,2026-04-25,6,5728.04
ORD0017809,CUST00638,PROD00168,STORE021,2026-04-25,6,18343.27
ORD0018435,CUST01271,PROD00186,STORE021,not_a_date,6,1271.44
ORD0018076,CUST00110,PROD00053,STORE007,2026-04-25,6,3060.66
ORD0017774,CUST00295,PROD00201,STORE008,2026-04-25,5,15918.71
ORD0017186,CUST01111,PROD00209,STORE004,2026-04-25,6,13151.82
ORD0017429,CUST01212,PROD00183,STORE019,2026-04-15,2,6814.78
ORD0018012,CUST00656,PROD00069,STORE001,2026-04-25,2,14625.25
ORD0016992,CUST01015,PROD00001,STORE024,2026-04-25,2,18560.05
ORD0017853,CUST01294,PROD00077,STORE011,2026-04-25,1,17230.15
ORD0018317,CUST00966,PROD00193,STORE001,2026-04-25,5,15889.81
ORD0017819,CUST00399,PROD00091,STORE009,2026-04-25,3,23390.02
ORD0018013,CUST00351,PROD00241,STORE007,2026-04-25,4,2644.86
ORD0018386,CUST00978,PROD00097,STORE020,2026-04-25,3,24266.8
ORD0017064,CUST01032,PROD00265,STORE020,2026-04-25,5,22280.34
ORD0018447,CUST00182,PROD00051,STORE018,2026-04-25,4,5453.49
ORD0017425,CUST01168,PROD00196,STORE013,2026-04-25,5,17742.59
ORD0016751,CUST01327,PROD00112,STORE019,2026-04-25,5,4917.84
ORD0018260,CUST00973,PROD00184,STORE014,2026-04-25,6,18177.8
ORD0018263,CUST00714,PROD00058,STORE001,2026-04-25,5,18038.61
ORD0018462,CUST01058,PROD00061,STORE001,2026-04-25,2,1834.04
ORD0016617,CUST00172,PROD00240,STORE015,2026-04-25,4,6123.41
ORD0017486,CUST00282,PROD00018,STORE005,2026-04-25,3,19179.89
ORD0016693,CUST00822,PROD00115,STORE024,2026-04-25,2,21561.93
ORD0017009,CUST00310,PROD00284,STORE021,2026-04-25,4,24026.7
ORD0016564,CUST00189,PROD00297,STORE010,2026-04-25,-1,14577.53
ORD0017259,CUST01095,PROD00128,STORE008,2026-04-25,6,23083.19
ORD0016959,CUST01388,PROD00088,STORE009,2026-04-25,6,7683.51
ORD0017248,CUST01264,PROD00189,STORE012,2026-04-25,1,21584.41
ORD0018232,CUST00096,PROD00086,STORE004,2026-04-25,2,16347.34
ORD0018323,CUST00397,PROD00265,STORE005,2026-04-25,6,18985.65
ORD0016534,CUST00758,PROD00032,STORE005,2026-04-25,3,6757.13
ORD0016510,CUST00473,PROD00291,STORE011,2026-04-25,5,21515.86
ORD0017733,CUST00463,PROD00235,STORE010,2026-04-25,2,11484.34
ORD0018016,CUST01299,PROD00276,STORE008,2026-04-25,4,21021.31
ORD0018222,CUST00109,PROD00249,STORE001,2026-04-25,2,6304.2
ORD0016742,CUST01278,PROD00238,STORE006,2026-04-25,2,20893.59
ORD0017222,CUST00022,PROD00292,STORE022,2026-04-25,2,511.02
ORD0016699,CUST00101,PROD00142,STORE006,2026-04-25,2,2186.42
ORD0018099,CUST00159,PROD00095,STORE008,2026-04-25,1,7387.77
ORD0017487,CUST00731,PROD00239,STORE025,2026-04-25,2,6311.85
ORD0016701,CUST01271,PROD00280,STORE013,2026-04-25,1,19772.54
ORD0018070,CUST00931,PROD00294,STORE010,2026-04-17,4,12693.66
ORD0017759,CUST00989,PROD00149,STORE023,2026-04-22,1,16050.44
ORD0017685,CUST00393,PROD00072,STORE016,2026-04-25,2,10012.35
ORD0017020,CUST01049,PROD00073,STORE017,2026-04-25,4,2420.38
ORD0018069,CUST01369,PROD00022,STORE017,2026-04-25,6,4149.53
ORD0018353,CUST00020,PROD00261,STORE002,2026-04-25,6,13456.55
ORD0017388,CUST00962,PROD00110,STORE007,2026-04-25,2,20088.33
ORD0017617,CUST00371,PROD00177,STORE014,2026-04-25,5,22147.74
ORD0016600,CUST01360,PROD00292,STORE002,2026-04-25,2,13377.44
ORD0017455,CUST01376,PROD00088,STORE009,2026-04-25,5,15050.2
ORD0017057,CUST01329,PROD00088,STORE015,2026-04-25,4,15406.86
ORD0017002,CUST00250,PROD00280,STORE003,2026-04-25,2,5677.01
ORD0016514,CUST00955,PROD00010,STORE025,2026-04-25,6,17199.94
ORD0016982,CUST01267,PROD00193,STORE004,2026-04-25,4,5180.17
ORD0017838,CUST00868,PROD00193,STORE008,2026-04-25,1,16432.98
ORD0017823,CUST01462,PROD00211,STORE009,2026-04-25,4,2142.1
ORD0018400,CUST00809,PROD00134,STORE008,2026-04-25,1,20224.85
ORD0017910,CUST00454,PROD00198,STORE021,2026-04-25,1,1824.75
ORD0017488,CUST00001,PROD00296,STORE015,2026-04-25,3,5299.65
ORD0017526,CUST00870,PROD00037,STORE012,2026-04-25,6,17913.72
ORD0016685,CUST01026,PROD00294,STORE006,2026-04-25,5,19800.33
ORD0018418,CUST00585,PROD00223,STORE004,2026-04-25,1,5528.8
ORD0017957,CUST01419,PROD00151,STORE014,2026-04-25,2,17293.5
ORD0016931,CUST01375,PROD00008,STORE004,2026-04-18,5,21791.61
ORD0018226,CUST01237,PROD00289,STORE017,2026-04-25,2,17536.92
ORD0017043,CUST00394,PROD00049,STORE024,2026-04-25,4,8066.26
ORD0017039,CUST00729,PROD00099,STORE008,2026-04-25,3,9810.66
ORD0017516,CUST00378,PROD00145,STORE024,2026-04-16,3,4860.25
ORD0017779,CUST00984,PROD00135,STORE011,2026-04-25,5,21762.17
ORD0016873,CUST01492,PROD00071,STORE017,2026-04-22,5,19587.9
ORD0016879,CUST00468,PROD00041,STORE009,2026-04-25,2,11905.54
ORD0018080,CUST00668,PROD00095,STORE017,2026-04-25,3,20208.55
ORD0016969,CUST00001,PROD00244,STORE012,2026-04-25,4,10742.0
ORD0017326,CUST01417,PROD00268,STORE008,2026-04-25,2,7729.69
ORD0018113,CUST00293,PROD00259,STORE025,2026-04-25,2,1395.25
ORD0017707,CUST01308,PROD00269,STORE018,2026-04-25,5,1902.8
ORD0017652,CUST00673,PROD00288,STORE010,2026-04-25,1,18587.83
ORD0018473,CUST01100,PROD00165,STORE015,2026-04-25,5,24349.54
ORD0017343,CUST00404,PROD00063,STORE010,2026-04-25,1,24402.47
ORD0017100,CUST01071,PROD00235,STORE025,2026-04-25,4,22702.5
ORD0017171,CUST00922,PROD00199,STORE018,2026-04-25,4,21089.16
ORD0017163,CUST01224,PROD00114,STORE018,2026-04-25,2,2939.27
ORD0018050,CUST00828,PROD00106,STORE013,2026-04-15,3,8514.36
ORD0017580,CUST01072,PROD00262,STORE004,2026-04-25,5,21010.41
ORD0017323,CUST00725,PROD00045,STORE024,2026-04-25,4,7344.15
ORD0017219,CUST00678,PROD00140,STORE001,2026-04-25,5,12856.88
ORD0017387,CUST00384,PROD00178,STORE024,2026-04-25,4,2303.87
ORD0017543,CUST01436,PROD00198,STORE015,2026-04-19,4,21793.81
ORD0017664,CUST00717,PROD00186,STORE012,2026-04-25,3,6317.73
ORD0016963,CUST01075,PROD00168,STORE024,2026-04-25,4,11474.55
ORD0016760,CUST00801,PROD00048,STORE010,2026-04-25,4,9937.74
ORD0017679,CUST01057,PROD00246,STORE013,2026-04-25,6,18853.22
ORD0017523,CUST01413,PROD00204,STORE004,2026-04-25,3,22092.15
ORD0017298,CUST00213,PROD00020,STORE023,2026-04-25,3,22437.56
ORD0018254,CUST01298,PROD00109,STORE025,2026-04-18,3,17861.58
